code,name,name_kana,name_romaji
00881,紋別郡興部町,モンベツグンオコッペチョウ,MOMBETSU GUN OKOPPE CHO
00882,紋別郡西興部村,モンベツグンニシオコッペムラ,MOMBETSU GUN NISHIOKOPPE MURA
00883,紋別郡雄武町,モンベツグンオウムチョウ,MOMBETSU GUN OMU CHO
00884,網走郡大空町,アバシリグンオオゾラチョウ,ABASHIRI GUN OZORA CHO
00889,虻田郡豊浦町,アブタグントヨウラチョウ,ABUTA GUN TOYORA CHO
00893,有珠郡壮瞥町,ウスグンソウベツチョウ,USU GUN SOBETSU CHO
01578,白老郡白老町,シラオイグンシラオイチョウ,SHIRAOI GUN SHIRAOI CHO
01581,勇払郡厚真町,ユウフツグンアツマチョウ,YUFUTSU GUN ATSUMA CHO
01584,虻田郡洞爺湖町,アブタグントウヤコチョウ,ABUTA GUN TOYAKO CHO
01585,勇払郡安平町,ユウフツグンアビラチョウ,YUFUTSU GUN ABIRA CHO
01586,勇払郡むかわ町,ユウフツグンムカワチョウ,YUFUTSU GUN MUKAWA CHO
00897,沙流郡日高町,サルグンヒダカチョウ,SARU GUN HIDAKA CHO
00898,沙流郡平取町,サルグンビラトリチョウ,SARU GUN BIRATORI CHO
00900,新冠郡新冠町,ニイカップグンニイカップチョウ,NIIKAPPU GUN NIIKAPPU CHO
00903,浦河郡浦河町,ウラカワグンウラカワチョウ,URAKAWA GUN URAKAWA CHO
01608,様似郡様似町,サマニグンサマニチョウ,SAMANI GUN SAMANI CHO
01609,幌泉郡えりも町,ホロイズミグンエリモチョウ,HOROIZUMI GUN ERIMO CHO
00904,日高郡新ひだか町,ヒダカグンシンヒダカチョウ,HIDAKA GUN SHINHIDAKA CHO
00921,河東郡音更町,カトウグンオトフケチョウ,KATO GUN OTOFUKE CHO
00922,河東郡士幌町,カトウグンシホロチョウ,KATO GUN SHIHORO CHO
00923,河東郡上士幌町,カトウグンカミシホロチョウ,KATO GUN KAMISHIHORO CHO
00924,河東郡鹿追町,カトウグンシカオイチョウ,KATO GUN SHIKAOI CHO
00925,上川郡新得町,カミカワグンシントクチョウ,KAMIKAWA GUN SHINTOKU CHO
00926,上川郡清水町,カミカワグンシミズチョウ,KAMIKAWA GUN SHIMIZU CHO
00927,河西郡芽室町,カサイグンメムロチョウ,KASAI GUN MEMURO CHO
01638,河西郡中札内村,カサイグンナカサツナイムラ,KASAI GUN NAKASATSUNAI MURA
01639,河西郡更別村,カサイグンサラベツムラ,KASAI GUN SARABETSU MURA
00929,広尾郡大樹町,ヒロオグンタイキチョウ,HIRO GUN TAIKI CHO
00930,広尾郡広尾町,ヒロオグンヒロオチョウ,HIRO GUN HIRO CHO
00931,中川郡幕別町,ナカガワグンマクベツチョウ,NAKAGAWA GUN MAKUBETSU CHO
00932,中川郡池田町,ナカガワグンイケダチョウ,NAKAGAWA GUN IKEDA CHO
00933,中川郡豊頃町,ナカガワグントヨコロチョウ,NAKAGAWA GUN TOYOKORO CHO
00934,中川郡本別町,ナカガワグンホンベツチョウ,NAKAGAWA GUN HOMBETSU CHO
00935,足寄郡足寄町,アショログンアショロチョウ,ASHORO GUN ASHORO CHO
01648,足寄郡陸別町,アショログンリクベツチョウ,ASHORO GUN RIKUBETSU CHO
01649,十勝郡浦幌町,トカチグンウラホロチョウ,TOKACHI GUN URAHORO CHO
00945,釧路郡釧路町,クシログンクシロチョウ,KUSHIRO GUN KUSHIRO CHO
00946,厚岸郡厚岸町,アッケシグンアッケシチョウ,AKKESHI GUN AKKESHI CHO
00947,厚岸郡浜中町,アッケシグンハマナカチョウ,AKKESHI GUN HAMANAKA CHO
00948,川上郡標茶町,カワカミグンシベチャチョウ,KAWAKAMI GUN SHIBECHA CHO
00949,川上郡弟子屈町,カワカミグンテシカガチョウ,KAWAKAMI GUN TESHIKAGA CHO
00951,阿寒郡鶴居村,アカングンツルイムラ,AKAN GUN TSURUI MURA
01668,白糠郡白糠町,シラヌカグンシラヌカチョウ,SHIRANUKA GUN SHIRANUKA CHO
01691,野付郡別海町,ノツケグンベツカイチョウ,NOTSUKE GUN BETSUKAI CHO
01692,標津郡中標津町,シベツグンナカシベツチョウ,SHIBETSU GUN NAKASHIBETSU CHO
01693,標津郡標津町,シベツグンシベツチョウ,SHIBETSU GUN SHIBETSU CHO
01694,目梨郡羅臼町,メナシグンラウスチョウ,MENASHI GUN RAUSU CHO
